CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINECODE,INSPDATE,ACTION,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,RECORDDATE
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,06/8/12 0:00,G,04L,54,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,04/4/11 0:00,P,10A,20,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,11/16/11 0:00,F,06B,42,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,05/24/12 0:00,O,10F,5,P,05/24/12 0:00,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,01/24/13 0:00,F,04N,30,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,01/24/13 0:00,F,08A,30,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,01/24/13 0:00,F,09C,30,,,01:06.2
41474954,MIKADO BISTRO,1,525,6 AVENUE,10011,2122559981,49,07/26/13 0:00,F,02G,32,,,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,03/14/12 0:00,U,02B,14,B,03/14/12 0:00,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,07/29/13 0:00,F,02G,18,,,01:06.2
41418302,OSAKA,3,272,COURT STREET,11231,7186430044,49,09/24/10 0:00,F,08A,31,,,01:06.2
41418302,OSAKA,3,272,COURT STREET,11231,7186430044,49,07/12/12 0:00,P,06C,22,,,01:06.2
41418302,OSAKA,3,272,COURT STREET,11231,7186430044,49,02/21/13 0:00,P,08A,19,,,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,01/31/11 0:00,P,06E,24,,,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,02/10/11 0:00,U,02B,25,B,02/10/11 0:00,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,08/19/11 0:00,F,10F,59,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,04/25/11 0:00,U,04L,18,B,04/25/11 0:00,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,12/12/11 0:00,F,06C,40,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,12/12/11 0:00,F,08A,40,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,12/12/11 0:00,F,10E,40,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,12/27/11 0:00,U,04L,11,B,12/27/11 0:00,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,05/31/12 0:00,P,02B,17,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,05/31/12 0:00,P,04L,17,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,02/4/13 0:00,F,10F,50,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,02/26/13 0:00,G,06E,76,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,03/7/13 0:00,O,10F,16,C,03/7/13 0:00,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,06/18/13 0:00,F,06D,33,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,06/18/13 0:00,F,10F,33,,,01:06.2
41465456,AKO JAPANESE CUISINE,3,205,BEDFORD AVENUE,11211,7183022035,49,07/30/11 0:00,P,05D,20,,,01:06.2
41465456,AKO JAPANESE CUISINE,3,205,BEDFORD AVENUE,11211,7183022035,49,08/8/11 0:00,U,04C,26,B,08/8/11 0:00,01:06.2
41476813,GAN DA SUSHI,4,80-08,SURREY PLACE,11432,7183801818,49,03/20/13 0:00,P,10F,26,,,01:06.2
41435938,SUSHI YOU,4,215-05,73 AVENUE,11364,7187956557,49,09/9/10 0:00,C,02G,9,A,09/9/10 0:00,01:06.2
41418929,SUSHI JUN,1,875,3 AVENUE,10022,2123555303,49,06/21/10 13:37,U,02B,27,,,01:06.2
41418929,SUSHI JUN,1,875,3 AVENUE,10022,2123555303,49,05/31/12 0:00,D,10E,11,A,05/31/12 0:00,01:06.2
41442107,ROBATAYA,1,231,EAST 9 STREET,10003,2129799674,49,06/16/11 0:00,U,02G,13,B,06/16/11 0:00,01:06.2
41442107,ROBATAYA,1,231,EAST 9 STREET,10003,2129799674,49,10/5/11 0:00,D,09C,9,A,10/5/11 0:00,01:06.2
41436709,EAST NOODLE & IZAKAYA,1,119,2 AVENUE,10003,2129824285,49,08/10/11 0:00,D,06E,11,A,08/10/11 0:00,01:06.2
41436709,EAST NOODLE & IZAKAYA,1,119,2 AVENUE,10003,2129824285,49,08/30/12 0:00,P,04M,22,,,01:06.2
41436709,EAST NOODLE & IZAKAYA,1,119,2 AVENUE,10003,2129824285,49,09/10/12 0:00,D,08C,13,A,09/10/12 0:00,01:06.2
41432865,SUSHI HANA,1,111,RIVINGTON STREET,10002,2123889688,49,03/12/12 0:00,P,08A,21,,,01:06.2
41432865,SUSHI HANA,1,111,RIVINGTON STREET,10002,2123889688,49,03/19/12 0:00,F,06F,42,C,03/19/12 0:00,01:06.2
41432865,SUSHI HANA,1,111,RIVINGTON STREET,10002,2123889688,49,07/30/12 0:00,U,10F,13,B,07/30/12 0:00,01:06.2
41419933,KOTO SUSHI & STEAK,3,552,HENRY STREET,11231,7182228055,49,06/7/11 0:00,D,06A,13,A,06/7/11 0:00,01:06.2
41419933,KOTO SUSHI & STEAK,3,552,HENRY STREET,11231,7182228055,49,12/4/12 0:00,D,08C,9,A,12/4/12 0:00,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,10/13/11 0:00,P,06E,17,,,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,10/25/11 0:00,U,06D,13,B,10/25/11 0:00,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,05/3/12 0:00,F,04A,38,,,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,07/23/13 0:00,P,08A,22,,,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,11/10/10 0:00,P,06C,17,,,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,07/5/11 0:00,U,10I,15,B,07/5/11 0:00,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,10/28/11 0:00,F,06F,34,,,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,11/10/11 0:00,D,04L,10,A,11/10/11 0:00,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,08/20/12 0:00,P,10B,19,,,01:06.2
41467560,OGAWA CAFE,1,36,EAST    4 STREET,10003,2125336527,49,05/21/13 0:00,F,02G,33,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,12/15/10 0:00,F,06E,33,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,01/18/12 0:00,F,16B,,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,02/2/12 0:00,U,06D,11,B,02/2/12 0:00,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,08/15/12 0:00,F,06D,38,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,04/20/13 0:00,F,04H,47,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,06/6/13 0:00,U,02B,26,,,01:06.2
41467708,FUJI JAPANESE CUISINE,4,11327,QUEENS BOULEVARD,11375,7182633636,49,06/6/13 0:00,U,08A,26,,,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,11/10/10 0:00,F,04L,29,,,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,04/21/11 0:00,G,02G,60,,,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,04/21/11 0:00,G,08A,60,,,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,04/22/11 0:00,O,10F,2,P,04/22/11 0:00,01:06.2
41434117,SUZU SUSHI,1,1075,1 AVENUE,10022,2123100156,49,08/16/11 0:00,P,06C,18,,,01:06.2
41443674,THE SUSHI ROOM,3,462,AVENUE P,11223,7187874448,49,01/4/11 0:00,C,06E,5,A,01/4/11 0:00,01:06.2
41443674,THE SUSHI ROOM,3,462,AVENUE P,11223,7187874448,49,12/12/11 0:00,D,06C,9,A,12/12/11 0:00,01:06.2
41443674,THE SUSHI ROOM,3,462,AVENUE P,11223,7187874448,49,02/20/13 0:00,F,08A,31,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,01/19/11 0:00,F,02G,26,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,01/19/11 0:00,F,06D,26,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,12/14/11 0:00,U,04N,21,B,12/14/11 0:00,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,12/13/12 0:00,U,02G,22,B,12/13/12 0:00,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/9/10 14:03,F,08A,36,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/30/10 12:00,D,99B,9,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,08/30/11 0:00,F,06A,34,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,10/12/11 0:00,D,04C,12,A,10/12/11 0:00,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,10/12/11 0:00,D,10F,12,A,10/12/11 0:00,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,01/23/12 0:00,F,02B,77,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,01/23/12 0:00,F,04L,77,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,01/23/12 0:00,F,06F,77,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,01/30/12 0:00,U,06C,17,B,01/30/12 0:00,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,06/8/12 0:00,G,04M,54,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,06/8/12 0:00,G,06D,54,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,06/8/12 0:00,G,06E,54,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/7/10 11:43,F,04M,0,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/7/10 11:43,F,06D,0,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/26/10 14:51,F,02B,99,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/26/10 14:51,F,03B,99,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/26/10 14:51,F,04M,99,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,06/14/10 13:17,G,99B,66,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,07/15/10 14:55,W,04M,11,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,07/15/10 14:55,W,08A,11,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,12/28/10 0:00,P,02B,20,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,02/17/11 0:00,F,06D,30,C,02/17/11 0:00,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,02/17/11 0:00,F,06E,30,C,02/17/11 0:00,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,08/11/11 0:00,D,10F,5,A,08/11/11 0:00,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,12/27/11 0:00,F,04L,37,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,12/27/11 0:00,F,06C,37,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/16/12 0:00,F,04H,66,,,01:06.2
41468267,ICHI UMI,1,6,EAST 32 STREET,10016,2127251333,49,05/24/12 0:00,F,02B,31,C,05/24/12 0:00,01:06.2
41468415,ARABESQUE,1,4,EAST   36 STREET,10016,2125322210,49,05/2/11 0:00,U,08C,20,B,05/2/11 0:00,01:06.2
41468415,ARABESQUE,1,4,EAST   36 STREET,10016,2125322210,49,10/21/11 0:00,U,06A,19,B,10/21/11 0:00,01:06.2
41468415,ARABESQUE,1,4,EAST   36 STREET,10016,2125322210,49,10/21/11 0:00,U,10B,19,B,10/21/11 0:00,01:06.2
41468415,ARABESQUE,1,4,EAST   36 STREET,10016,2125322210,49,04/4/12 0:00,D,10F,7,A,04/4/12 0:00,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,11/19/09 11:38,U,10A,20,,,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,09/21/10 0:00,F,04A,57,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,04/25/11 0:00,U,08A,18,B,04/25/11 0:00,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,02/4/13 0:00,F,06C,50,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,02/26/13 0:00,G,04L,76,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,02/26/13 0:00,G,08C,76,,,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,03/7/13 0:00,O,08A,16,C,03/7/13 0:00,01:06.2
41435171,SUMO TERIYAKI & SUSHI,3,139,HAVEMEYER STREET,11211,7187828400,49,06/18/13 0:00,F,10D,33,,,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,05/17/11 0:00,F,08A,34,,,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,06/27/11 0:00,F,02G,44,C,06/27/11 0:00,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,06/27/11 0:00,F,04K,44,C,06/27/11 0:00,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,06/27/11 0:00,F,06E,44,C,06/27/11 0:00,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,06/27/11 0:00,F,99B,44,C,06/27/11 0:00,01:06.2
41428018,FATTY FISH,1,406,EAST   64 STREET                                  ,10065,2128731336,49,11/9/11 0:00,D,10F,12,A,11/9/11 0:00,01:06.2
41428346,AJI SUSHI,1,519,3 AVENUE,10016,2126862055,49,08/25/11 0:00,P,04H,26,,,01:06.2
41428346,AJI SUSHI,1,519,3 AVENUE,10016,2126862055,49,09/8/11 0:00,U,04N,8,B,09/8/11 0:00,01:06.2
41428346,AJI SUSHI,1,519,3 AVENUE,10016,2126862055,49,03/22/12 0:00,P,04N,25,,,01:06.2
41428346,AJI SUSHI,1,519,3 AVENUE,10016,2126862055,49,08/27/13 0:00,F,02B,37,,,01:06.2
41428346,AJI SUSHI,1,519,3 AVENUE,10016,2126862055,49,08/27/13 0:00,F,06C,37,,,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,03/22/11 0:00,F,99B,35,,,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,09/12/11 0:00,F,04C,28,,,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,10/24/11 0:00,U,10D,20,B,10/24/11 0:00,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,02/27/12 0:00,P,08A,24,,,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,03/5/12 0:00,D,02G,9,A,03/5/12 0:00,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,07/16/12 0:00,P,10F,27,,,01:06.2
41422211,NU SUSHI,1,76,PEARL STREET,10004,2123631668,49,08/13/12 0:00,D,04M,11,A,08/13/12 0:00,01:06.2
41469751,KAWAII JAPANESE RESTAURANT,3,2706,AVENUE U,11229,7186161238,49,10/20/10 0:00,C,06E,11,A,10/20/10 0:00,01:06.2
41469751,KAWAII JAPANESE RESTAURANT,3,2706,AVENUE U,11229,7186161238,49,11/15/11 0:00,U,08A,12,B,11/15/11 0:00,01:06.2
41469751,KAWAII JAPANESE RESTAURANT,3,2706,AVENUE U,11229,7186161238,49,06/5/13 0:00,F,04C,56,,,01:06.2
41469751,KAWAII JAPANESE RESTAURANT,3,2706,AVENUE U,11229,7186161238,49,06/5/13 0:00,F,08A,56,,,01:06.2
41469751,KAWAII JAPANESE RESTAURANT,3,2706,AVENUE U,11229,7186161238,49,06/5/13 0:00,F,09C,56,,,01:06.2
41480486,FUJIYAMA,1,1466,1 AVENUE                                          ,10075,2122492722,49,04/30/12 0:00,P,10F,17,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,10/14/10 0:00,F,08A,34,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,06/23/11 0:00,F,04L,50,C,06/23/11 0:00,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,06/23/11 0:00,F,06A,50,C,06/23/11 0:00,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,10/24/11 0:00,P,04L,21,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,04/30/12 0:00,F,02G,31,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,04/30/12 0:00,F,06E,31,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,04/30/12 0:00,F,08A,31,,,01:06.2
41428977,OCHA SUSHI,1,350,WEST   46 STREET,10036,2125813198,49,04/30/12 0:00,F,09B,31,,,01:06.2
41436709,EAST NOODLE & IZAKAYA,1,119,2 AVENUE,10003,2129824285,49,08/10/11 0:00,D,06C,11,A,08/10/11 0:00,01:06.2
41436709,EAST NOODLE & IZAKAYA,1,119,2 AVENUE,10003,2129824285,49,09/10/12 0:00,D,04L,13,A,09/10/12 0:00,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,08/19/11 0:00,F,02G,59,,,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,02/10/12 0:00,D,10F,10,A,02/10/12 0:00,01:06.2
41424035,SHINJU SUSHI,1,164,PEARL STREET,10005,2123610028,49,03/25/13 0:00,P,04M,5,,,01:06.2
41470710,OZU JAPANESE CUISINE & LOUNGE,3,78,CLARK STREET,11201,7187973288,49,06/6/11 0:00,F,10F,33,,,01:06.2
41470710,OZU JAPANESE CUISINE & LOUNGE,3,78,CLARK STREET,11201,7187973288,49,12/28/11 0:00,F,06D,44,C,12/28/11 0:00,01:06.2
41470710,OZU JAPANESE CUISINE & LOUNGE,3,78,CLARK STREET,11201,7187973288,49,05/15/12 0:00,D,02G,12,A,05/15/12 0:00,01:06.2
41470710,OZU JAPANESE CUISINE & LOUNGE,3,78,CLARK STREET,11201,7187973288,49,11/19/12 0:00,P,06E,19,,,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,01/24/13 0:00,D,06C,8,A,01/24/13 0:00,01:06.2
41443011,OSAKA JAPANESE RESTAURANT,3,2805,AVENUE U,11229,7188916200,49,07/23/13 0:00,P,10F,22,,,01:06.2
41471136,NAKATA SUSHI,5,1775-D    ,RICHMOND ROAD                                     ,10306,7189801891,49,09/15/11 0:00,D,06E,5,A,09/15/11 0:00,01:06.2
41471138,NANA SUSHI LOUNGE,1,511,3 AVENUE,10016,2126831088,49,06/24/11 0:00,F,04L,43,,,01:06.2
41471138,NANA SUSHI LOUNGE,1,511,3 AVENUE,10016,2126831088,49,06/24/11 0:00,F,06F,43,,,01:06.2
41471138,NANA SUSHI LOUNGE,1,511,3 AVENUE,10016,2126831088,49,11/29/12 0:00,P,04C,20,,,01:06.2
41471138,NANA SUSHI LOUNGE,1,511,3 AVENUE,10016,2126831088,49,06/19/13 0:00,F,10F,29,,,01:06.2
41471288,THAT SUSHI SPOT,3,2462,NOSTRAND AVENUE,11210,3475875100,49,12/7/11 0:00,U,04M,5,B,12/7/11 0:00,01:06.2
41471308,GING RESTAURANT,1,1564,3 AVENUE,10128,2127228808,49,04/21/11 0:00,U,10F,26,B,04/21/11 0:00,01:06.2
41471308,GING RESTAURANT,1,1564,3 AVENUE,10128,2127228808,49,08/29/12 0:00,F,02G,43,,,01:06.2
41471308,GING RESTAURANT,1,1564,3 AVENUE,10128,2127228808,49,08/29/12 0:00,F,10H,43,,,01:06.2
41471308,GING RESTAURANT,1,1564,3 AVENUE,10128,2127228808,49,04/4/13 0:00,F,10B,26,,,01:06.2
41482459,SARKURA JAPAN,4,89-02,165 STREET,11432,7182629055,49,04/3/12 0:00,D,10F,5,A,04/3/12 0:00,01:06.2
41443674,THE SUSHI ROOM,3,462,AVENUE P,11223,7187874448,49,04/4/13 0:00,G,04L,51,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/9/10 14:03,F,02B,36,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/9/10 14:03,F,04K,36,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/9/10 14:03,F,10B,36,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,03/30/10 12:00,D,18I,9,,,01:06.2
41438883,AA ICHIBAN,1,232,7 AVENUE,10011,2126758188,49,01/23/12 0:00,F,04H,77,,,01:06.2
41482516,SHANGERILA RESTAURANT,2,2893-95,BUHRE AVENUE,10461,7188286080,49,05/17/11 0:00,F,02B,44,,,01:06.2
41482516,SHANGERILA RESTAURANT,2,2893-95,BUHRE AVENUE,10461,7188286080,49,05/17/11 0:00,F,04K,44,,,01:06.2
41482516,SHANGERILA RESTAURANT,2,2893-95,BUHRE AVENUE,10461,7188286080,49,05/17/11 0:00,F,08A,44,,,01:06.2
41482516,SHANGERILA RESTAURANT,2,2893-95,BUHRE AVENUE,10461,7188286080,49,10/8/11 0:00,F,10H,56,,,01:06.2
41482516,SHANGERILA RESTAURANT,2,2893-95,BUHRE AVENUE,10461,7188286080,49,04/13/13 0:00,P,04L,27,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,02/5/11 0:00,D,06D,13,A,02/5/11 0:00,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,06/16/11 0:00,F,02G,69,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,11/2/11 0:00,F,06E,33,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,12/14/11 0:00,U,10F,21,B,12/14/11 0:00,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,05/10/12 0:00,P,10E,22,,,01:06.2
41443745,CHIKURIN JAPANESE RESTAURANT,3,1777,OCEAN AVENUE,11230,7183381818,49,10/11/12 0:00,P,08A,23,,,01:06.2
41482793,HIRO SUSHI AT OLLIE'S,1,160,RIVERSIDE BOULEVARD,10069,2128737900,49,08/9/11 0:00,U,02B,13,B,08/9/11 0:00,01:06.2
41482793,HIRO SUSHI AT OLLIE'S,1,160,RIVERSIDE BOULEVARD,10069,2128737900,49,08/9/11 0:00,U,06E,13,B,08/9/11 0:00,01:06.2
41482793,HIRO SUSHI AT OLLIE'S,1,160,RIVERSIDE BOULEVARD,10069,2128737900,49,01/18/12 0:00,F,04L,50,,,01:06.2
41483259,ICHI BAN TEI,1,401,EAST   13 STREET,10009,6463689755,49,05/2/11 0:00,P,09B,25,,,01:06.2
41483259,ICHI BAN TEI,1,401,EAST   13 STREET,10009,6463689755,49,08/6/13 0:00,F,10D,55,,,01:06.2
41483259,ICHI BAN TEI,1,401,EAST   13 STREET,10009,6463689755,49,08/6/13 0:00,F,10E,55,,,01:06.2
41447667,ARU SUSHI,1,695,9 AVENUE,10036,2129771777,49,04/16/12 0:00,F,08A,30,C,04/16/12 0:00,01:06.2
41447667,ARU SUSHI,1,695,9 AVENUE,10036,2129771777,49,08/15/13 0:00,P,08A,18,,,01:06.2
41431748,GOWASABI,4,34-02,30 AVENUE,11103,7182747354,49,05/19/10 12:06,U,02G,22,,,01:06.2
41431748,GOWASABI,4,34-02,30 AVENUE,11103,7182747354,49,05/19/10 12:06,U,08A,22,,,01:06.2
41448603,TOMO JAPANESE RESTAURANT,3,1077,FLUSHING AVENUE,11237,7184563695,49,03/16/11 0:00,F,06A,28,C,03/16/11 0:00,01:06.2
41448603,TOMO JAPANESE RESTAURANT,3,1077,FLUSHING AVENUE,11237,7184563695,49,06/19/12 0:00,F,06C,29,,,01:06.2
41448603,TOMO JAPANESE RESTAURANT,3,1077,FLUSHING AVENUE,11237,7184563695,49,07/12/12 0:00,U,06C,25,B,07/12/12 0:00,01:06.2
41472847,CHIKURIN JAPANESE RESTAURANT,4,110-72,QUEENS BOULEVARD,11375,7182639888,49,04/6/11 0:00,F,04L,32,,,01:06.2
41472847,CHIKURIN JAPANESE RESTAURANT,4,110-72,QUEENS BOULEVARD,11375,7182639888,49,05/12/11 0:00,U,08A,17,B,05/12/11 0:00,01:06.2
41472847,CHIKURIN JAPANESE RESTAURANT,4,110-72,QUEENS BOULEVARD,11375,7182639888,49,03/21/12 0:00,F,10F,33,,,01:06.2
